apertura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
6.7145	2.71912	-8.25806	-3.32336	-5.23682	7.15027
6.715	-2.71912	-2.31628	-2.71912	-3.62549	1.71204
6.7155	-8.7616	-13.39417	-4.22974	-8.25806	6.64673
6.716	-1.91345	-5.23682	-7.04956	2.31628	1.3092
6.7165	-3.12195	-6.84814	-6.2439	-6.3446	0.20142
6.717	-6.74744	0.10071	-4.33044	-11.78284	-1.10779
6.7175	-6.54602	2.01416	-0.80566	-4.43115	-4.12903
6.718	-2.31628	1.91345	-0.60425	-2.71912	8.7616
6.7185	-3.52478	-0.50354	1.81274	-8.35876	0.70496
6.719	-5.13611	-4.22974	3.42407	-8.96301	-2.41699
6.7195	-2.71912	-0.20142	0.80566	-5.53894	-2.5177
6.72	-1.3092	-6.2439	6.74744	-5.74036	5.53894
6.7205	-3.62549	0.30212	-2.71912	-6.04248	-6.94885
6.721	-4.53186	-0.10071	-3.02124	-2.11487	-4.33044
6.7215	-6.14319	-5.84106	-2.31628	0.50354	-6.84814
6.722	-6.2439	-4.63257	-1.2085	7.65381	-3.32336
6.7225	-6.2439	-3.92761	-3.32336	5.94177	1.91345
6.723	-4.12903	-5.43823	-0.50354	3.92761	3.92761
6.7235	0.80566	-2.01416	0.50354	-12.08496	5.43823
6.724	5.33752	-3.12195	6.04248	-17.32178	8.7616
6.7245	2.61841	-0.30212	-4.63257	-12.48779	3.62549
6.725	-0.60425	-7.85522	-3.12195	-6.84814	7.35168
6.7255	-1.40991	-8.66089	-1.61133	1.00708	10.0708
6.726	-9.66797	1.91345	-3.92761	6.3446	-0.90637
6.7265	-4.43115	-4.33044	-1.10779	4.12903	-1.51062
6.727	-8.96301	-2.71912	-4.33044	1.61133	-7.95593
6.7275	-7.15027	-0.50354	-5.84106	3.92761	-3.02124
6.728	-4.93469	-0.50354	-5.74036	5.94177	-9.56726
6.7285	-3.92761	-3.62549	-4.53186	8.8623	-8.96301
6.729	-6.54602	4.33044	-1.91345	4.83398	-6.3446
6.7295	-2.5177	-2.71912	2.31628	0.50354	-6.64673
6.73	2.31628	1.61133	3.8269	-6.14319	-3.7262
6.7305	-1.81274	1.71204	12.89062	-13.99841	-1.3092
6.731	1.40991	-3.02124	3.8269	-16.3147	0.10071
6.7315	-3.7262	-6.14319	-4.53186	-10.57434	6.14319
6.732	-2.31628	-2.71912	-0.50354	-5.53894	0.70496
6.7325	-0.90637	-0.70496	-2.81982	1.81274	-0.10071
6.733	-5.94177	-4.63257	-1.71204	-6.54602	0.10071
6.7335	-4.12903	-5.33752	1.10779	-3.42407	5.23682
6.734	-8.7616	-5.53894	0	1.71204	3.62549
6.7345	-2.5177	-4.12903	-0.10071	-0.40283	5.0354
6.735	-2.41699	-4.02832	0.40283	-0.20142	0.20142
6.7355	1.3092	-2.41699	-2.81982	1.51062	3.42407
6.736	-0.90637	-3.7262	-7.85522	-0.40283	-5.0354
6.7365	-8.35876	-8.7616	-6.04248	-0.30212	-4.12903
6.737	-0.90637	-3.12195	-5.43823	-2.41699	-0.60425
6.7375	-4.83398	-3.12195	-3.52478	-2.21558	-4.02832
6.738	-10.0708	-5.94177	-4.33044	-3.42407	-1.81274
6.7385	-5.33752	-0.70496	-4.83398	-1.51062	-0.20142
6.739	-3.52478	-7.15027	3.8269	-1.91345	-0.10071
6.7395	3.62549	-7.5531	-0.80566	-0.30212	-2.31628
6.74	-3.52478	0	-4.12903	-2.11487	3.42407
6.7405	-6.04248	-4.83398	-6.14319	1.00708	-0.90637
6.741	0.70496	-1.91345	-0.90637	1.71204	-0.30212
6.7415	-1.10779	-7.75452	-8.7616	0.70496	-2.01416
6.742	-2.41699	-2.61841	-0.40283	-2.71912	-5.94177
6.7425	-0.30212	-5.53894	-0.70496	-5.74036	-0.60425
6.743	-4.73328	-7.95593	-1.91345	-6.2439	-6.14319
6.7435	-5.94177	-3.02124	-7.35168	-2.71912	-2.5177
6.744	-4.73328	-1.81274	-1.81274	-3.32336	-3.22266
6.7445	-9.86938	-7.15027	-0.40283	1.10779	-2.92053
6.745	-6.94885	-4.12903	-1.51062	3.92761	-3.52478
6.7455	-4.33044	-3.92761	-5.33752	-0.90637	-2.5177
6.746	-3.7262	8.15735	-6.54602	-3.12195	-5.84106
6.7465	-7.35168	1.81274	1.10779	-5.63965	-4.73328
6.747	-6.94885	-2.71912	1.10779	1.00708	0.60425
6.7475	-4.33044	-3.7262	-4.33044	-0.30212	1.10779
6.748	-1.40991	-7.35168	-7.35168	-3.52478	-0.20142
6.7485	-0.80566	-7.15027	-2.81982	-0.70496	-0.70496
6.749	-5.13611	-5.74036	-7.15027	3.52478	-0.40283
6.7495	-0.50354	-2.41699	-9.97009	-0.30212	-1.3092
6.75	-1.10779	-1.91345	-8.66089	5.0354	-4.83398
6.7505	-5.13611	-2.5177	-7.04956	5.94177	-7.85522
6.751	-1.81274	-2.71912	0.20142	5.23682	-8.56018
6.7515	-2.5177	-4.33044	-1.40991	3.7262	-7.15027
6.752	-1.91345	-4.33044	-1.10779	0.20142	-13.89771
6.7525	-1.91345	-5.94177	0.70496	4.53186	-5.53894
6.753	-4.63257	-1.61133	2.5177	-4.73328	-4.83398
6.7535	-8.8623	-2.01416	2.11487	-11.07788	0.90637
6.754	4.33044	-3.12195	-2.31628	-14.30054	5.74036
6.7545	-2.5177	-0.90637	1.2085	-10.17151	0.60425
6.755	-5.13611	-4.22974	-7.75452	7.15027	-8.25806
6.7555	-3.92761	-4.12903	-11.88354	8.25806	-0.40283
6.756	2.92053	-3.52478	-13.39417	10.17151	-8.66089
6.7565	0.30212	-4.53186	-10.37292	-0.70496	-2.61841
6.757	-3.62549	5.33752	-7.5531	-1.71204	-4.63257
6.7575	-8.35876	0	-6.14319	-7.95593	1.10779
6.758	-5.63965	2.21558	4.83398	-5.74036	-1.91345
6.7585	-4.43115	-2.21558	10.57434	-6.3446	-2.11487
6.759	-6.94885	-3.7262	3.92761	-4.83398	-0.80566
6.7595	-5.94177	-5.23682	3.52478	-6.14319	4.73328
6.76	-4.22974	-0.90637	1.71204	-8.7616	-1.91345
6.7605	-2.81982	-0.30212	-0.20142	1.00708	-6.54602
6.761	-6.74744	9.36584	0.40283	-5.94177	-7.15027
6.7615	-2.81982	5.23682	0.90637	0.80566	2.71912
6.762	-4.63257	-2.61841	0.70496	-2.31628	0.70496
6.7625	-8.25806	-0.90637	-2.61841	-5.33752	-0.90637
6.763	-8.8623	-9.36584	4.33044	-4.12903	7.5531
6.7635	3.32336	-6.3446	0.70496	-10.97717	1.71204
6.764	-4.53186	-1.51062	-1.81274	-6.64673	2.61841
6.7645	-11.98425	-5.23682	-11.07788	-10.37292	0.50354
6.765	-7.95593	-2.11487	-1.61133	-7.75452	-2.01416
6.7655	-7.15027	0.40283	-0.20142	-1.40991	-3.7262
6.766	-4.73328	-8.7616	-3.7262	-1.51062	3.02124
6.7665	-9.06372	-5.13611	-3.12195	1.61133	-2.41699
6.767	-0.30212	-2.81982	-2.71912	-1.40991	-3.02124
6.7675	2.21558	-1.91345	-2.61841	0	-6.94885
6.768	-1.71204	-3.92761	0.20142	1.00708	-7.75452
6.7685	-2.11487	-3.7262	-5.33752	4.73328	-10.67505
6.769	1.3092	-5.74036	1.2085	0.30212	-4.63257
6.7695	-4.22974	-2.01416	0.90637	-5.13611	3.02124
6.77	1.2085	-0.80566	3.52478	-8.56018	7.35168
6.7705	2.11487	0.20142	-2.31628	-6.94885	4.93469
6.771	-1.61133	-2.92053	-2.61841	-2.5177	-0.20142
6.7715	-2.01416	1.71204	-4.73328	-2.11487	-5.53894
6.772	1.71204	1.00708	-5.0354	-2.92053	-1.71204
6.7725	-1.91345	-0.20142	-7.04956	-1.91345	0.50354
6.773	-4.53186	-3.02124	-0.90637	1.2085	-2.92053
6.7735	-3.12195	2.11487	-0.50354	2.71912	-2.01416
6.774	-4.53186	-3.32336	-6.74744	0.70496	1.00708
6.7745	-2.61841	-4.12903	-3.62549	4.22974	-2.5177
6.775	-4.43115	-4.73328	-0.80566	2.41699	-1.10779
6.7755	0.70496	-2.92053	1.10779	0.80566	-1.61133
6.776	-2.21558	-2.92053	1.00708	3.52478	1.71204
6.7765	0.60425	-0.50354	0.50354	3.12195	-4.12903
6.777	0.80566	-0.30212	-1.91345	0.30212	-1.51062
6.7775	-3.8269	-0.70496	-1.10779	-1.3092	-3.22266
6.778	-6.94885	-0.20142	-0.10071	1.2085	-4.53186
6.7785	-1.40991	1.3092	-2.5177	-0.60425	-5.74036
6.779	-2.21558	-6.74744	0.20142	4.02832	-1.2085
6.7795	-4.73328	-2.31628	-3.7262	-3.02124	-1.2085
6.78	-2.81982	-1.91345	-3.02124	-1.2085	-4.02832
6.7805	-8.56018	-5.74036	-2.11487	-0.70496	-4.12903
6.781	-2.31628	-1.51062	5.43823	1.71204	1.00708
6.7815	-5.53894	-4.73328	-0.40283	3.22266	3.32336
6.782	-2.71912	0.80566	-4.33044	6.14319	-2.81982
6.7825	-0.10071	2.5177	-1.71204	1.81274	-2.01416
6.783	-3.22266	1.2085	-5.13611	-4.12903	-0.10071
6.7835	-2.31628	-6.14319	-5.33752	-3.52478	1.61133
6.784	-4.53186	1.81274	-1.2085	1.00708	-2.5177
6.7845	-2.21558	-1.3092	0.50354	4.93469	-4.43115
6.785	-5.74036	-1.71204	-4.83398	4.43115	0.50354
6.7855	-2.5177	7.35168	-0.30212	1.00708	-3.7262
6.786	-4.33044	-0.80566	2.92053	-0.10071	-0.60425
6.7865	-7.75452	-4.73328	-3.92761	-2.5177	-6.04248
6.787	-4.53186	-1.00708	-2.92053	-2.61841	0.20142
6.7875	0.90637	0.20142	-5.84106	0.30212	-1.40991
6.788	-7.45239	1.00708	-8.45947	-1.91345	4.43115
6.7885	-5.94177	-1.00708	4.43115	-4.12903	-5.53894
6.789	-4.63257	4.12903	-0.70496	1.3092	-0.50354
6.7895	-4.33044	-1.61133	-2.01416	-0.60425	-0.30212
6.79	-0.90637	-1.91345	-1.71204	0.20142	-3.42407
6.7905	-1.71204	-3.02124	1.81274	-0.10071	-6.74744
6.791	-9.16443	-8.7616	-9.36584	1.40991	-5.84106
6.7915	-8.35876	-4.12903	-0.90637	-1.51062	-8.05664
6.792	-1.00708	-8.56018	-3.52478	5.23682	-4.43115
6.7925	-1.81274	-5.74036	-5.94177	1.71204	-10.97717
6.793	-4.33044	-1.10779	-1.61133	-1.61133	-5.53894
6.7935	-2.21558	-4.63257	0.10071	-0.30212	-9.97009
6.794	1.71204	0.60425	-7.65381	-1.91345	-1.40991
6.7945	-1.91345	2.71912	1.91345	-4.22974	0.70496
6.795	3.62549	-1.3092	-5.43823	0	0.60425
6.7955	-4.12903	-4.22974	-0.10071	1.10779	-0.30212
6.796	-8.66089	-0.90637	-4.12903	-1.2085	8.7616
6.7965	-7.15027	6.54602	-3.22266	10.97717	5.53894
6.797	-4.12903	-2.41699	-6.64673	7.75452	-0.10071
6.7975	-4.33044	-0.60425	-7.75452	11.78284	-6.94885
6.798	-14.30054	-1.2085	-7.85522	16.21399	-12.99133
6.7985	-3.8269	2.31628	-6.04248	12.89062	-20.04089
6.799	0.70496	0	-1.2085	4.33044	-10.57434
6.7995	-2.71912	-6.64673	-2.41699	2.31628	2.92053
6.8	-4.83398	1.71204	-2.11487	-7.85522	9.36584
6.8005	6.84814	-5.53894	-1.3092	-8.66089	-1.71204
6.801	-0.70496	1.2085	5.33752	-1.81274	-9.06372
6.8015	-1.10779	-6.3446	-6.84814	0.80566	-7.5531
6.802	-1.71204	-6.94885	-11.78284	6.64673	-3.8269
6.8025	-1.10779	-5.0354	-16.41541	4.02832	-0.90637
6.803	-4.73328	-2.21558	-11.68213	13.19275	-4.12903
6.8035	2.31628	1.10779	-2.92053	9.76868	-4.33044
6.804	-8.66089	4.22974	8.25806	-9.56726	6.94885
6.8045	-10.57434	5.94177	10.97717	-21.85364	7.25098
6.805	-9.56726	-0.10071	20.54443	-20.84656	13.99841
6.8055	-10.37292	3.42407	8.7616	-13.797	3.52478
6.806	-9.16443	-0.70496	6.2439	-3.7262	-3.92761
6.8065	-7.35168	-0.40283	3.32336	-2.71912	-4.33044
6.807	-6.44531	-4.12903	1.81274	-0.50354	-12.28638
6.8075	-2.41699	-1.51062	-5.0354	6.04248	-3.12195
6.808	-5.84106	-1.51062	-6.74744	5.43823	-0.50354
6.8085	-7.5531	2.81982	0.40283	0.10071	1.00708
6.809	-6.3446	-7.85522	6.14319	-3.52478	8.7616
6.8095	-3.42407	-1.71204	1.81274	-17.32178	11.98425
6.81	-5.13611	-1.51062	8.7616	-6.74744	4.63257
6.8105	-5.0354	-3.52478	8.15735	-1.3092	-3.62549
6.811	-4.63257	-2.11487	1.81274	-4.73328	-0.80566
6.8115	-5.13611	3.22266	-6.44531	-12.08496	6.2439
6.812	-9.16443	-6.94885	-1.81274	-5.84106	3.32336
6.8125	0.20142	-4.53186	-1.2085	-3.52478	0.70496
6.813	0.90637	-7.35168	-0.60425	1.51062	-6.04248
6.8135	-7.5531	-2.61841	2.41699	0.70496	-1.71204
6.814	-6.3446	-0.90637	0.50354	0.10071	-5.94177
6.8145	-7.5531	-5.43823	0.40283	0	0.50354
6.815	-3.42407	-2.01416	-0.50354	-5.84106	-0.90637
6.8155	-8.96301	-3.8269	-4.53186	-6.44531	-1.91345
6.816	-5.84106	-4.63257	-2.71912	0.60425	-1.91345
6.8165	-6.3446	-2.92053	2.31628	1.40991	7.25098
6.817	-7.5531	-4.53186	1.91345	-1.10779	-1.71204
6.8175	1.10779	2.01416	-8.8623	-7.95593	-1.00708
6.818	-0.30212	3.62549	-2.71912	4.22974	1.40991
6.8185	-4.73328	-2.5177	0.20142	-3.12195	-1.51062
6.819	-2.01416	1.61133	-4.63257	-1.51062	5.23682
6.8195	-1.10779	-1.10779	-5.53894	1.61133	2.5177
6.82	-4.22974	-5.53894	-3.22266	0.30212	2.01416
6.8205	-7.75452	-6.94885	-5.94177	0.10071	-1.81274
6.821	-2.21558	-10.17151	-1.81274	2.92053	-7.85522
6.8215	-3.22266	4.63257	-2.41699	1.40991	3.42407
6.822	-0.30212	-3.02124	-2.21558	-1.10779	0.20142
6.8225	0.50354	-4.53186	-3.12195	-3.12195	5.23682
6.823	-7.45239	1.40991	-6.54602	-1.3092	4.53186
6.8235	-5.23682	-2.31628	-1.10779	-4.63257	-2.61841
6.824	-10.27222	0.20142	-0.40283	-5.23682	1.61133
6.8245	-3.62549	0	-1.51062	3.52478	1.81274
6.825	-3.22266	0.40283	-5.63965	6.64673	-3.12195
6.8255	0.50354	-1.91345	1.2085	7.95593	-4.02832
6.826	-4.12903	-1.51062	-4.83398	4.73328	-4.73328
6.8265	3.22266	3.7262	-3.7262	7.95593	-0.30212
6.827	-0.90637	-6.3446	-0.70496	9.86938	-5.63965
6.8275	-5.13611	-0.60425	-1.00708	-2.71912	-1.61133
6.828	-1.10779	-0.50354	-2.41699	-13.09204	-1.10779
6.8285	-2.31628	0.10071	0.40283	-4.63257	2.5177
6.829	-6.3446	-7.25098	-3.8269	-6.2439	-1.3092
6.8295	-7.15027	0.50354	1.10779	-2.61841	-5.33752
6.83	-8.7616	-3.32336	-5.23682	3.12195	-10.37292
6.8305	3.8269	-0.70496	-0.90637	0.40283	-9.26514
6.831	1.91345	0.50354	3.42407	-0.90637	-7.75452
6.8315	0	-5.74036	-2.5177	-2.81982	-6.74744
6.832	4.53186	-3.92761	-5.0354	0.30212	1.00708
6.8325	-2.31628	-2.71912	-6.2439	-1.00708	5.74036
6.833	-1.2085	-3.12195	-14.30054	2.61841	-0.10071
6.8335	-8.15735	-6.54602	-10.0708	4.33044	0.40283
6.834	-5.23682	-4.83398	-5.74036	5.84106	2.11487
6.8345	2.11487	-1.3092	-4.33044	3.8269	-0.70496
6.835	0.50354	-1.3092	-4.53186	0.10071	0.10071
6.8355	-2.5177	1.91345	-6.2439	-2.21558	-1.3092
6.836	-4.43115	-3.12195	6.2439	2.41699	-6.94885
6.8365	-1.61133	1.3092	1.3092	4.93469	-7.15027
6.837	-3.22266	-1.51062	-4.43115	2.21558	-3.62549
6.8375	-4.22974	-2.81982	-6.04248	-2.5177	-3.12195
6.838	1.3092	-4.73328	-8.35876	2.41699	-0.10071
6.8385	-2.71912	-1.71204	-7.45239	-7.35168	2.01416
6.839	-3.52478	-2.11487	-0.10071	-3.52478	-0.60425
6.8395	-2.31628	-1.10779	1.40991	-8.35876	-2.71912
6.84	0.30212	-1.10779	7.25098	-5.23682	-0.10071
6.8405	2.31628	-3.02124	7.75452	-1.91345	-5.53894
6.841	0.90637	-6.74744	-2.41699	3.92761	-10.17151
6.8415	2.81982	-5.53894	-2.41699	11.88354	-19.63806
6.842	-1.3092	0.10071	-2.92053	10.37292	-12.5885
6.8425	-9.86938	-4.12903	-0.80566	5.74036	-6.04248
6.843	-8.25806	-0.50354	0.60425	-0.40283	-4.43115
6.8435	-13.39417	-0.60425	3.22266	-2.21558	5.74036
6.844	-6.14319	1.40991	8.35876	-6.94885	1.91345
6.8445	-9.97009	-4.22974	6.14319	-13.797	7.45239
6.845	-1.91345	-3.02124	3.7262	-5.84106	0.20142
6.8455	-5.94177	-3.8269	-0.90637	-3.92761	-0.10071
6.846	-9.36584	-6.14319	2.31628	-0.70496	-9.16443
6.8465	-2.71912	-6.3446	-0.10071	5.0354	-6.74744
6.847	0.70496	-6.74744	-2.71912	2.31628	2.92053
6.8475	-2.61841	-1.51062	-3.8269	0.40283	-5.43823
6.848	-0.90637	-0.20142	-5.33752	-4.02832	2.31628
6.8485	-5.74036	-2.21558	-7.15027	-0.50354	-0.50354
6.849	-4.53186	-1.51062	2.11487	-2.31628	3.32336
6.8495	-5.53894	-2.92053	4.02832	-18.53027	3.7262
6.85	-6.44531	-4.33044	6.14319	-12.5885	3.92761
6.8505	-5.33752	-3.8269	-0.20142	-7.04956	5.0354
6.851	-5.53894	1.10779	0.70496	-5.74036	5.53894
6.8515	-6.74744	-2.71912	2.31628	-1.00708	-2.5177
6.852	-5.74036	-5.33752	-1.51062	-1.40991	0
6.8525	-0.50354	-1.10779	1.10779	-1.51062	-4.22974
6.853	-6.3446	0.50354	2.11487	1.3092	-1.51062
6.8535	-7.95593	1.00708	-2.21558	-2.61841	-5.0354
6.854	-1.40991	1.00708	-5.43823	-6.04248	2.31628
6.8545	-1.40991	-7.45239	-7.35168	-2.01416	-2.92053
6.855	-2.5177	-6.3446	-2.31628	-1.3092	-1.10779
6.8555	2.61841	-5.33752	2.92053	5.13611	-8.7616
6.856	-5.33752	0.30212	-1.61133	1.51062	-1.91345
6.8565	-7.45239	0.90637	-4.43115	-2.31628	-2.71912
6.857	-4.02832	-8.7616	-3.62549	-5.53894	-2.71912
6.8575	-1.91345	-6.94885	-2.21558	5.53894	-6.74744
6.858	-3.62549	0.40283	0.50354	3.8269	-2.92053
6.8585	-6.3446	-1.10779	-5.84106	3.22266	-0.90637
6.859	-0.70496	-4.53186	-4.53186	0.90637	2.31628
6.8595	-1.3092	-0.50354	2.41699	2.11487	-3.8269
6.86	-1.71204	-1.71204	3.92761	-3.12195	-1.91345
6.8605	-11.38	-7.65381	0.50354	-5.74036	-4.63257
6.861	-9.16443	-3.32336	-7.15027	-5.13611	-5.13611
6.8615	-5.0354	-0.10071	-1.2085	-1.91345	-3.62549
6.862	-3.12195	-1.00708	-1.10779	-1.00708	0.10071
6.8625	-5.43823	-0.40283	-3.7262	1.3092	1.91345
6.863	0.50354	5.0354	-5.74036	-4.12903	7.15027
6.8635	-3.92761	-5.33752	-6.74744	3.52478	-2.81982
6.864	-0.80566	-2.01416	-2.31628	-0.20142	-3.12195
6.8645	-5.33752	-6.74744	-3.62549	-3.32336	5.33752
6.865	-0.30212	0	-4.43115	-4.63257	4.12903
6.8655	-2.71912	1.3092	-0.90637	-0.70496	6.84814
6.866	-1.51062	-1.71204	-1.10779	4.33044	-3.32336
6.8665	-0.50354	0.20142	2.01416	6.74744	-1.81274
6.867	-6.74744	-1.51062	-4.22974	9.16443	-10.37292
6.8675	-2.5177	2.11487	-5.13611	8.35876	-9.06372
6.868	-1.00708	-2.31628	4.53186	8.05664	-7.75452
6.8685	-2.61841	-3.7262	-4.93469	2.31628	2.11487
6.869	-0.90637	-1.3092	-2.81982	-4.33044	1.10779
6.8695	-5.53894	-0.70496	-1.2085	-9.66797	3.02124
6.87	-7.15027	-3.92761	3.52478	-1.71204	1.2085
6.8705	-1.10779	0.30212	0.10071	-2.01416	4.33044
6.871	-1.00708	0.40283	-6.14319	-5.84106	4.83398
6.8715	-3.62549	-3.02124	-5.33752	-1.51062	3.7262
6.872	-1.81274	-1.2085	3.7262	4.22974	-0.80566
6.8725	-2.31628	-0.30212	-11.17859	-2.31628	1.10779
6.873	-5.13611	-1.91345	-6.2439	4.33044	2.31628
6.8735	-3.12195	-1.2085	2.11487	-0.10071	-3.92761
6.874	-2.61841	-0.40283	0.10071	0.70496	0.20142
6.8745	-8.35876	0.10071	3.02124	-4.73328	-1.40991
6.875	-1.40991	-3.22266	2.11487	-5.53894	-1.40991
6.8755	1.10779	-1.91345	-4.33044	-2.81982	-1.10779
6.876	-5.0354	0.70496	-5.63965	2.5177	-0.10071
6.8765	-8.15735	2.01416	-3.52478	3.02124	-2.81982
6.877	-3.92761	1.3092	-5.94177	3.62549	-3.12195
6.8775	-2.31628	-4.43115	-8.15735	8.25806	-3.32336
6.878	-2.81982	-7.5531	-12.78992	11.2793	-9.97009
6.8785	-8.05664	-4.53186	-2.5177	6.54602	-0.30212
6.879	-5.53894	-6.04248	-0.70496	-2.5177	1.00708
6.8795	-6.3446	-0.40283	2.31628	-2.71912	-4.22974
6.88	-7.95593	-2.31628	-0.10071	-1.91345	0.20142
6.8805	-3.22266	-9.76868	2.11487	-10.87646	8.35876
6.881	-4.73328	-4.63257	2.5177	-10.17151	7.35168
6.8815	-6.74744	-9.26514	-2.71912	2.81982	6.14319
6.882	-2.5177	-0.10071	-5.94177	6.14319	1.3092
6.8825	1.71204	-2.11487	-14.19983	-1.10779	7.45239
6.883	0.30212	-16.91895	-10.77576	4.73328	0.50354
6.8835	-4.22974	-2.92053	-4.83398	11.48071	-3.42407
6.884	-10.97717	0.20142	0.40283	10.57434	-10.97717
6.8845	-9.06372	7.95593	2.21558	0.70496	-9.86938
6.885	-1.3092	1.71204	-1.91345	-4.33044	-6.84814
6.8855	-6.64673	0.90637	3.52478	-5.53894	-3.8269
6.886	-2.11487	6.14319	9.06372	-10.0708	-3.42407
6.8865	-4.53186	3.62549	7.5531	-12.5885	-4.83398
6.887	-4.63257	3.32336	9.16443	-7.75452	1.71204
6.8875	-1.91345	3.32336	3.52478	-7.35168	7.04956
6.888	-1.10779	1.3092	-0.60425	-13.49487	10.87646
6.8885	1.3092	-1.91345	1.3092	-5.43823	1.81274
6.889	-0.30212	-9.36584	-6.74744	2.31628	-7.35168
6.8895	3.92761	-7.04956	-5.13611	9.16443	-7.95593
6.89	-6.3446	-3.8269	-4.53186	14.60266	-18.32886
6.8905	-1.51062	-2.61841	-6.2439	9.86938	-13.99841
6.891	-7.15027	-1.91345	-0.10071	8.8623	-0.10071
6.8915	-10.47363	3.42407	0.20142	-2.11487	7.15027
6.892	-2.61841	4.22974	2.92053	-17.22107	5.74036
6.8925	-5.0354	-2.41699	5.53894	-10.37292	6.14319
6.893	-1.51062	-1.10779	4.83398	-6.84814	0.90637
6.8935	-7.25098	-1.3092	-0.50354	1.51062	3.7262
6.894	-4.83398	0.90637	0.70496	3.22266	0.90637
6.8945	-0.90637	1.81274	1.91345	6.04248	3.92761
6.895	-2.11487	-1.40991	1.10779	-0.50354	-4.53186
6.8955	-2.11487	-3.12195	-2.5177	3.8269	-5.23682
6.896	0.30212	-2.31628	-5.74036	3.92761	1.2085
6.8965	2.5177	-1.61133	-12.38708	7.95593	1.71204
6.897	-7.5531	-2.11487	-4.93469	7.25098	-4.02832
6.8975	-6.3446	-0.80566	0.50354	9.16443	-7.35168
6.898	-7.95593	-5.23682	-10.67505	10.0708	-2.01416
6.8985	-18.22815	0.70496	-6.14319	10.87646	-5.94177
6.899	-9.97009	-0.60425	-1.71204	3.22266	-7.04956
6.8995	-3.32336	-3.52478	4.53186	-2.41699	-11.48071
6.9	0.10071	-0.80566	5.63965	-11.48071	-6.04248
6.9005	2.21558	-1.81274	-1.71204	-10.0708	-0.20142
6.901	3.22266	-3.92761	-0.10071	-10.17151	15.81116
6.9015	-1.3092	-3.32336	-9.26514	-12.89062	23.8678
6.902	1.10779	-5.0354	-8.45947	-7.75452	10.17151
6.9025	-5.13611	-1.61133	1.71204	-10.77576	-0.40283
6.903	1.00708	7.04956	-1.00708	-10.47363	-4.73328
6.9035	-12.48779	-2.21558	5.0354	-1.51062	-2.81982
6.904	-14.40125	1.00708	2.31628	7.5531	-4.43115
6.9045	-10.17151	0.50354	-0.10071	3.32336	-4.33044
6.905	-3.12195	2.31628	-0.30212	2.31628	-6.44531
6.9055	-1.81274	0.50354	-7.95593	-0.60425	-1.51062
6.906	-5.84106	-5.23682	-12.78992	-2.11487	0.20142
6.9065	-0.90637	-9.97009	-12.28638	-3.42407	6.3446
6.907	2.41699	-13.59558	-10.47363	0.80566	3.7262
6.9075	-5.94177	-0.70496	-4.43115	4.33044	-1.91345
6.908	-1.3092	4.83398	1.91345	0.90637	-14.90479
6.9085	-8.7616	1.91345	4.83398	5.0354	-11.88354
6.909	-6.3446	2.81982	-5.23682	2.11487	-4.63257
6.9095	-8.8623	-3.12195	-2.5177	5.23682	-11.58142
6.91	-7.95593	3.02124	-3.12195	11.88354	-6.64673
6.9105	-7.04956	3.92761	-5.43823	7.04956	-7.5531
6.911	-4.73328	4.33044	6.74744	1.51062	4.12903
6.9115	-6.44531	0.50354	5.53894	-10.47363	4.43115
6.912	-7.45239	-2.21558	2.01416	-8.7616	2.11487
6.9125	-1.3092	-0.60425	3.62549	-5.94177	-2.31628
6.913	-2.31628	-1.51062	0.10071	-5.94177	-2.5177
6.9135	-3.12195	-2.61841	1.40991	-2.61841	-0.20142
6.914	-0.20142	-4.33044	4.53186	-1.40991	-2.61841
6.9145	3.52478	0.50354	4.73328	0.90637	-2.31628
6.915	2.41699	-6.54602	0.30212	-8.8623	-2.01416
6.9155	-2.11487	-2.71912	-2.21558	-3.7262	-2.21558
6.916	-1.40991	-3.92761	4.02832	-2.81982	0.80566
6.9165	-5.53894	0.90637	2.92053	-7.85522	-1.51062
6.917	-12.38708	0.50354	1.40991	-1.3092	-2.5177
6.9175	-11.48071	-2.41699	-0.30212	-0.20142	-2.21558
6.918	-4.12903	-0.40283	-3.7262	6.04248	-0.10071
6.9185	-5.13611	-0.40283	0.50354	-4.33044	0
6.919	3.22266	-0.30212	-5.63965	-7.15027	4.73328
6.9195	-5.74036	0.50354	-7.85522	-10.77576	3.92761
6.92	-3.52478	-2.31628	-4.53186	-4.33044	4.53186
6.9205	1.10779	-1.3092	-6.94885	-2.81982	1.10779
6.921	-2.01416	-2.31628	-4.12903	-1.51062	-0.10071
6.9215	-4.73328	-3.92761	2.31628	9.06372	-7.25098
6.922	0.20142	-6.2439	-1.40991	4.12903	-2.21558
6.9225	-6.94885	-8.45947	-9.46655	9.06372	-7.35168
6.923	-0.60425	2.21558	-5.74036	7.04956	-10.77576
6.9235	-3.02124	-3.12195	-3.32336	4.83398	-0.70496
6.924	-3.62549	-5.94177	-2.92053	-0.10071	1.00708
6.9245	-4.73328	-8.96301	6.54602	-1.81274	1.40991
6.925	-1.10779	-7.04956	-2.31628	2.81982	2.71912
6.9255	-4.43115	-0.30212	-1.91345	-2.21558	1.10779
6.926	-9.26514	-4.43115	-10.17151	1.3092	-5.53894
