chiusura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
1.0665	-34.14001	-5.0354	36.55701	-124.77722	89.73083
1.067	25.177	33.9386	39.77966	-112.69226	46.82922
1.0675	90.13367	69.79065	34.34143	-107.65686	6.44531
1.068	135.15015	98.79456	26.08337	-125.28076	-10.37292
1.0685	154.58679	107.45544	45.3186	-135.04944	-25.78125
1.069	149.04785	120.34607	49.0448	-104.63562	-20.44373
1.0695	121.15173	116.31775	29.20532	-62.23755	-22.86072
1.07	73.61755	89.328	20.64514	-19.63806	-25.37842
1.0705	27.19116	57.9071	22.6593	1.51062	0.50354
1.071	-43.80798	13.797	40.98816	-15.71045	39.47754
1.0715	-113.69934	-36.75842	73.61755	-42.7002	54.48303
1.072	-142.30042	-68.58215	27.39258	2.61841	70.09277
1.0725	-132.43103	-86.30676	-3.92761	41.18958	99.09668
1.073	-137.96997	-103.32642	-11.68213	19.33594	119.94324
1.0735	-169.08875	-113.90076	-3.22266	6.84814	158.91724
1.074	-175.13123	-126.9928	-18.63098	41.59241	216.52222
1.0745	-164.65759	-128.10059	-33.73718	44.11011	248.64807
1.075	-152.27051	-111.48376	-22.25647	5.33752	248.24524
1.0755	-154.98962	-94.56482	-11.2793	-11.58142	206.75354
1.076	-190.64026	-93.96057	-15.40833	21.24939	167.67883
1.0765	-196.27991	-66.97083	-21.24939	32.32727	173.72131
1.077	-240.08789	-29.10461	-18.63098	25.88196	175.33264
1.0775	-315.7196	-11.58142	-24.87488	34.54285	176.33972
1.078	-369.19556	-13.29346	-27.49329	-6.54602	207.4585
1.0785	-339.68811	-53.97949	-44.21082	-46.22498	236.4624
1.079	-282.58667	-77.64587	-92.14783	-15.20691	229.11072
1.0795	-255.49622	-69.79065	-80.26428	26.78833	203.83301
1.08	-252.57568	-55.79224	-51.26038	40.78674	158.61511
1.0805	-193.56079	-51.46179	-29.50745	52.8717	100.80872
1.081	-120.84961	-51.46179	-27.79541	68.17932	41.99524
1.0815	-78.65295	-27.29187	-31.21948	77.24304	9.06372
1.082	-16.41541	-9.46655	-38.16833	64.95667	-26.68762
1.0825	70.29419	6.14319	-42.39807	78.85437	-86.8103
1.083	139.48059	12.18567	-39.27612	90.63721	-128.40271
1.0835	205.54504	26.28479	-25.78125	75.02747	-159.52148
1.084	227.6001	31.62231	-10.37292	59.71985	-178.35388
1.0845	206.14929	45.92285	-6.3446	36.65771	-171.50574
1.085	170.70007	47.33276	-4.53186	24.06921	-131.62537
1.0855	119.03687	7.75452	-5.33752	35.65063	-67.47437
1.086	82.27844	-26.18408	-6.3446	52.06604	-39.98108
1.0865	66.76941	-46.22498	-8.25806	78.04871	-52.26746
1.087	47.63489	-58.51135	-14.80408	97.78748	-67.17224
1.0875	23.26355	-53.37524	-11.88354	81.47278	-77.74658
1.088	60.22339	-44.31152	-10.77576	74.2218	-122.15881
1.0885	104.93774	-46.62781	8.66089	94.76624	-201.41602
1.089	147.1344	-35.75134	34.34143	92.85278	-260.73303
1.0895	180.06592	-23.06213	36.55701	86.40747	-283.09021
1.09	237.06665	-26.28479	26.08337	41.99524	-255.2948
1.0905	256.90613	-38.974	8.66089	26.28479	-194.87
1.091	239.18152	-52.26746	1.61133	31.62231	-135.75439
1.0915	223.37036	-41.79382	3.42407	18.73169	-83.58765
1.092	178.35388	-40.68604	8.15735	41.29028	-26.28479
1.0925	136.05652	-54.0802	-5.53894	59.21631	7.15027
1.093	103.93066	-59.31702	-13.69629	79.35791	17.22107
1.0935	87.71667	-52.16675	-31.11877	118.93616	10.37292
1.094	86.70959	-22.05505	-19.63806	107.65686	0.50354
1.0945	70.59631	0.70496	-1.3092	112.59155	-52.06604
1.095	48.84338	19.83948	27.49329	118.53333	-103.62854
1.0955	61.33118	25.47913	47.23206	32.22656	-101.9165
1.096	66.16516	14.60266	34.03931	5.94177	-74.92676
1.0965	61.33118	22.15576	30.41382	-1.91345	-62.74109
1.097	71.40198	42.7002	43.20374	-54.68445	-98.79456
1.0975	91.94641	51.5625	26.68762	-26.28479	-152.57263
1.098	102.62146	53.37524	-13.99841	44.41223	-203.7323
1.0985	136.76147	50.65613	-54.0802	45.62073	-208.36487
1.099	171.10291	50.05188	-80.66711	25.98267	-173.62061
1.0995	134.14307	48.94409	-75.63171	41.08887	-128.90625
1.1	103.02429	44.81506	-46.42639	25.47913	-96.07544
1.1005	89.328	30.51453	-15.91187	3.52478	-86.40747
1.101	99.19739	-7.75452	-27.19116	51.05896	-74.42322
1.1015	110.87952	-29.00391	-26.28479	14.30054	-34.14001
1.102	117.62695	-28.29895	-12.89062	-82.17773	-7.25098
1.1025	115.7135	-21.75293	-10.97717	-135.04944	-20.34302
1.103	98.99597	-7.95593	-7.5531	-115.61279	-51.76392
1.1035	100.10376	-18.32886	9.36584	-147.83936	-40.48462
1.104	86.10535	-38.47046	16.41541	-176.33972	-17.01965
1.1045	45.01648	-46.62781	13.09204	-144.31458	28.09753
1.105	-0.80566	-51.5625	2.92053	-83.88977	57.40356
1.1055	-57.9071	-43.00232	-17.32178	-45.62073	69.38782
1.106	-105.03845	-40.08179	-25.88196	-43.80798	80.66711
1.1065	-105.03845	-43.00232	-37.96692	-36.75842	68.78357
1.107	-74.82605	-49.44763	-39.98108	-51.26038	81.67419
1.1075	-77.34375	-60.62622	-1.3092	-94.86694	88.22021
1.108	-66.56799	-55.99365	25.78125	-119.94324	102.21863
1.1085	-40.2832	-68.98499	-3.7262	-150.75989	122.96448
1.109	-56.79932	-88.11951	-60.12268	-120.54749	146.32874
1.1095	-75.12817	-93.35632	-130.11475	-60.4248	154.18396
1.11	-82.47986	-83.99048	-144.81812	-31.72302	143.91174
1.1105	-98.19031	-55.79224	-140.28625	-7.15027	124.57581
1.111	-90.93933	-26.68762	-135.15015	-14.30054	100.20447
1.1115	-72.20764	-46.12427	-145.22095	-15.30762	72.81189
1.112	-52.67029	-66.56799	-132.83386	32.7301	46.12427
1.1125	-44.61365	-58.10852	-90.5365	69.58923	11.98425
1.113	-22.25647	-48.03772	-70.3949	84.19189	3.7262
1.1135	20.94727	-22.15576	-59.41772	54.98657	-5.13611
1.114	34.54285	-11.38	-16.81824	-25.68054	-15.20691
1.1145	54.28162	3.42407	26.3855	-140.68909	-13.39417
1.115	37.96692	-1.2085	24.77417	-130.21545	-1.40991
1.1155	28.29895	0.60425	28.09753	-56.39648	-21.85364
1.116	23.06213	51.5625	43.30444	-8.56018	-41.69312
1.1165	29.91028	118.53333	42.8009	-5.84106	-67.8772
1.117	26.48621	127.49634	65.56091	-8.56018	-84.39331
1.1175	50.05188	106.9519	97.18323	-6.54602	-87.91809
1.118	50.15259	78.25012	163.24768	-10.77576	-86.20605
1.1185	58.61206	47.43347	172.3114	-3.22266	-94.06128
1.119	89.73083	21.04797	145.9259	-20.44373	-90.23438
1.1195	119.23828	13.69629	115.41138	-55.08728	-82.17773
1.12	130.31616	23.26355	106.54907	-70.3949	-69.48853
1.1205	116.21704	40.58533	103.32642	-39.17542	-73.01331
1.121	85.80322	59.31702	76.13525	-26.3855	-58.51135
1.1215	39.57825	100.00305	47.7356	-50.65613	-41.79382
1.122	-18.12744	114.70642	9.76868	-55.69153	-40.48462
1.1225	-74.92676	92.44995	-23.46497	-11.2793	-47.13135
1.123	-78.04871	64.45312	-48.54126	53.37524	-46.02356
1.1235	-62.53967	45.41931	-45.01648	98.0896	-36.65771
1.124	-118.43262	50.05188	-48.23914	110.77881	-31.01807
1.1245	-142.90466	74.72534	-16.71753	81.06995	-30.91736
1.125	-125.68359	73.21472	27.29187	18.02673	-23.26355
1.1255	-119.84253	76.84021	50.2533	11.07788	-22.35718
1.126	-139.17847	58.61206	47.53418	52.06604	-11.68213
1.1265	-151.76697	32.83081	34.14001	81.06995	-5.33752
1.127	-138.17139	29.30603	23.16284	76.33667	-4.02832
1.1275	-173.31848	42.7002	30.2124	3.7262	30.41382
1.128	-202.72522	51.86462	46.62781	-77.948	88.92517
1.1285	-230.21851	38.77258	18.32886	-77.44446	124.67651
1.129	-255.09338	27.89612	-15.00549	-36.85913	140.28625
1.1295	-243.51196	14.60266	-64.95667	-7.5531	155.39246
1.13	-206.35071	9.36584	-73.51685	-1.81274	145.52307
1.1305	-183.99353	18.22815	-56.39648	11.78284	138.3728
1.131	-173.92273	29.10461	-50.45471	28.29895	129.00696
1.1315	-124.97864	39.67896	-35.34851	13.29346	95.87402
1.132	-61.02905	32.52869	-5.74036	22.55859	56.29578
1.1325	13.797	50.45471	0.30212	19.33594	21.24939
1.133	73.31543	54.88586	6.94885	-4.12903	4.33044
1.1335	93.75916	47.43347	17.52319	-11.07788	-19.53735
1.134	107.65686	36.55701	17.52319	-44.31152	-24.47205
1.1345	101.21155	41.89453	22.86072	-63.54675	-29.20532
1.135	70.99915	31.32019	8.66089	-72.61047	-22.25647
1.1355	32.93152	26.98975	-5.33752	-91.54358	7.35168
1.136	-6.94885	12.99133	18.22815	-97.88818	15.1062
1.1365	-14.90479	-3.12195	12.78992	-34.14001	-26.68762
1.137	-28.50037	-22.05505	-1.2085	34.34143	-51.15967
1.1375	-29.50745	-40.1825	-28.50037	81.06995	-69.79065
1.138	-4.12903	-50.354	-29.30603	124.57581	-76.03455
1.1385	3.8269	-46.22498	10.57434	86.20605	-67.57507
1.139	-2.81982	-57.30286	54.28162	54.38232	-46.42639
1.1395	-12.5885	-66.87012	37.26196	87.71667	-10.77576
1.14	-5.94177	-52.67029	11.48071	108.56323	25.07629
1.1405	-21.04797	-31.72302	14.90479	64.85596	44.61365
1.141	-44.41223	-22.35718	30.2124	26.88904	59.41772
1.1415	-33.43506	-19.63806	32.42798	12.5885	67.77649
1.142	-54.28162	-20.54443	18.73169	42.49878	72.50977
1.1425	-90.23438	-27.19116	-6.3446	93.35632	69.08569
1.143	-96.7804	-38.67188	-50.65613	114.70642	77.54517
1.1435	-113.09509	-54.18091	-67.17224	127.29492	113.80005
1.144	-111.08093	-40.58533	-54.58374	76.43738	135.8551
1.1445	-89.52942	-34.64355	1.61133	-29.91028	149.24927
1.145	-66.97083	-50.2533	40.98816	-134.64661	196.68274
1.1455	-64.25171	-64.35242	14.90479	-142.40112	224.57886
1.146	-52.46887	-80.66711	-28.60107	-76.43738	203.83301
1.1465	-13.09204	-88.72375	-55.79224	-27.79541	171.60645
1.147	31.21948	-82.37915	-73.11401	4.12903	126.18713
1.1475	51.26038	-70.3949	-63.54675	11.07788	91.24146
1.148	32.7301	-30.91736	-42.19666	-20.54443	92.85278
1.1485	21.65222	-1.91345	-56.09436	-53.57666	87.21313
1.149	3.7262	-9.97009	-59.51843	-51.76392	93.85986
1.1495	-60.62622	-0.60425	-40.78674	-39.77966	83.78906
1.15	-109.16748	-24.87488	-12.28638	-29.60815	41.59241
1.1505	-145.32166	-10.87646	23.66638	-29.60815	4.53186
1.151	-183.48999	-12.5885	50.65613	-26.68762	7.15027
1.1515	-234.14612	-26.98975	44.51294	2.92053	-9.16443
1.152	-226.69373	-49.85046	64.151	20.74585	-13.89771
1.1525	-158.01086	-88.72375	53.27454	35.04639	8.7616
1.153	-161.63635	-128.90625	28.80249	70.49561	60.92834
1.1535	-162.03918	-128.80554	6.44531	90.03296	86.50818
1.154	-121.9574	-119.84253	-16.3147	71.30127	107.85828
1.1545	-92.44995	-91.14075	-9.16443	63.94958	93.55774
1.155	-29.00391	-73.51685	-13.797	69.08569	100.6073
1.1555	23.36426	-67.67578	-23.26355	73.01331	116.11633
1.156	83.38623	-51.05896	-13.99841	36.75842	116.01562
1.1565	124.67651	-33.63647	-27.09045	10.77576	98.89526
1.157	159.7229	-6.84814	-41.99524	-4.02832	57.70569
1.1575	158.5144	11.78284	-66.36658	-19.13452	36.85913
1.158	133.03528	14.80408	-27.09045	-48.13843	14.60266
1.1585	124.97864	11.58142	-15.20691	-24.06921	7.15027
1.159	121.75598	-10.37292	5.33752	-40.98816	36.05347
1.1595	107.85828	-36.95984	20.94727	-32.22656	68.98499
1.16	78.04871	-47.63489	-4.53186	10.27222	63.04321
1.1605	43.80798	-38.57117	-4.02832	15.50903	33.13293
1.161	44.61365	-17.82532	26.68762	-25.07629	-28.19824
1.1615	79.35791	3.32336	37.96692	-40.78674	-126.38855
1.162	143.91174	30.31311	30.01099	-3.92761	-255.49622
1.1625	203.53088	72.20764	39.27612	15.00549	-362.85095
1.163	257.30896	105.13916	51.66321	-18.53027	-441.4032
1.1635	279.46472	118.63403	31.72302	8.05664	-457.91931
1.164	276.14136	115.31067	24.67346	29.50745	-423.17505
1.1645	266.17126	109.26819	32.02515	10.97717	-376.54724
1.165	241.90063	94.86694	24.57275	36.15417	-353.48511
1.1655	213.50098	106.04553	37.06055	62.23755	-346.63696
1.166	232.93762	110.47668	48.03772	11.48071	-331.12793
1.1665	249.45374	101.01013	47.13135	-17.52319	-304.84314
1.167	237.77161	91.94641	67.97791	-36.55701	-281.88171
1.1675	217.02576	74.32251	30.71594	9.36584	-267.98401
1.168	195.27283	42.29736	-27.49329	95.37048	-266.87622
1.1685	176.54114	12.38708	-25.07629	121.05103	-256.70471
1.169	142.50183	-9.66797	15.81116	35.04639	-191.04309
1.1695	94.76624	2.5177	34.54285	-89.52942	-116.01562
1.17	27.09045	10.47363	26.88904	-129.40979	-44.61365
1.1705	-36.35559	14.60266	-14.40125	-78.85437	17.6239
1.171	-69.58923	24.47205	-49.0448	-54.68445	65.56091
1.1715	-91.745	13.797	-60.12268	-67.57507	88.11951
1.172	-72.81189	-36.15417	-52.36816	-84.49402	87.61597
1.1725	-37.86621	-62.8418	-31.72302	-138.77563	83.48694
1.173	-30.11169	-86.60889	-29.30603	-87.81738	94.2627
1.1735	-42.8009	-145.22095	-62.33826	-13.89771	119.03687
1.174	-18.63098	-254.89197	-91.34216	32.52869	160.22644
1.1745	33.43506	-354.39148	-118.13049	43.90869	190.33813
1.175	76.03455	-401.92566	-99.49951	-3.8269	206.95496
1.1755	83.18481	-414.91699	-65.15808	-0.90637	185.80627
1.176	86.40747	-393.46619	-52.56958	31.62231	146.32874
1.1765	100.6073	-353.68652	-86.00464	70.49561	98.79456
1.177	122.05811	-263.25073	-78.95508	36.05347	62.8418
1.1775	96.07544	-144.6167	-54.0802	-31.92444	35.75134
1.178	61.23047	-34.14001	-38.974	-69.68994	36.55701
1.1785	14.19983	48.03772	-38.47046	-53.07312	15.91187
1.179	-14.09912	119.33899	-50.2533	-4.83398	-7.85522
1.1795	-45.82214	185.10132	-29.30603	22.35718	-10.57434
1.18	-82.9834	267.98401	3.62549	5.13611	9.76868
1.1805	-114.70642	346.33484	11.58142	-59.51843	45.62073
1.181	-124.97864	347.1405	0.80566	-61.83472	50.45471
1.1815	-103.22571	320.755	1.3092	-54.98657	29.00391
1.182	-81.47278	295.27588	-1.2085	-55.69153	-18.02673
1.1825	-53.47595	245.42542	-32.7301	-19.43665	-37.96692
1.183	-32.22656	190.64026	-68.78357	-4.02832	-25.88196
1.1835	-23.96851	125.88501	-84.89685	2.31628	14.40125
1.184	-20.84656	62.13684	-74.32251	-6.94885	23.46497
1.1845	-16.3147	50.354	-63.14392	-35.34851	23.46497
1.185	-11.38	51.86462	-51.86462	-76.43738	15.20691
1.1855	-18.63098	56.39648	-86.8103	-72.50977	-0.60425
1.186	-49.95117	79.2572	-96.27686	-38.67188	-20.1416
1.1865	-63.84888	98.59314	-125.98572	13.39417	-32.42798
1.187	-63.34534	84.49402	-137.0636	25.07629	-20.24231
1.1875	-51.36108	82.27844	-108.86536	42.29736	-19.13452
1.188	-26.68762	118.43262	-106.54907	63.74817	-31.72302
1.1885	-13.39417	140.78979	-129.5105	64.151	-42.19666
1.189	10.77576	120.34607	-115.61279	23.66638	-30.31311
1.1895	32.42798	107.15332	-68.88428	-31.72302	-32.7301
1.19	47.43347	71.30127	-23.56567	-49.44763	-17.82532
1.1905	66.26587	58.10852	6.74744	-49.54834	-22.55859
1.191	45.2179	50.55542	18.42957	-35.75134	-21.14868
1.1915	8.96301	31.21948	57.50427	-0.10071	-14.70337
1.192	-30.81665	3.42407	102.21863	38.16833	-6.94885
1.1925	-66.97083	1.61133	110.77881	39.98108	4.83398
1.193	-90.63721	-20.34302	129.30908	26.28479	12.5885
1.1935	-103.32642	-55.69153	171.50574	15.81116	18.53027
1.194	-116.72058	-67.57507	220.95337	-34.03931	31.32019
1.1945	-117.52625	-85.09827	241.59851	-31.72302	36.15417
1.195	-141.29333	-63.34534	222.06116	9.97009	49.0448
1.1955	-179.15955	-38.974	202.32239	43.80798	59.82056
1.196	-206.25	-48.13843	180.16663	37.26196	81.57349
1.1965	-193.76221	-78.04871	144.51599	18.63098	92.34924
1.197	-168.88733	-93.55774	112.69226	43.70728	93.85986
1.1975	-153.07617	-97.18323	80.06287	66.56799	62.33826
1.198	-131.02112	-87.91809	63.44604	93.35632	21.65222
1.1985	-139.27917	-82.58057	29.50745	136.05652	1.2085
1.199	-153.98254	-65.96375	-5.94177	178.35388	4.02832
1.1995	-137.26501	-49.44763	-26.68762	195.57495	4.02832
1.2	-87.11243	-19.23523	-39.77966	172.81494	4.33044
1.2005	-47.23206	24.27063	-5.94177	30.11169	11.78284
1.201	-59.21631	52.56958	20.24231	-116.51917	46.12427
1.2015	-76.23596	80.66711	39.17542	-207.5592	53.27454
1.202	-74.82605	87.91809	28.50037	-159.62219	19.73877
1.2025	-46.12427	89.52942	0.20142	-72.00623	-2.31628
1.203	-50.75684	68.48145	-18.63098	-19.73877	20.74585
1.2035	-92.24854	32.52869	-16.51611	18.32886	59.71985
1.204	-130.51758	7.25098	15.40833	-14.90479	70.59631
1.2045	-116.21704	6.94885	36.4563	-57.8064	41.08887
1.205	-140.38696	3.92761	28.19824	-10.67505	2.21558
1.2055	-175.83618	-10.47363	8.56018	57.10144	-13.99841
1.206	-152.57263	-21.75293	28.09753	68.17932	-5.0354
1.2065	-102.21863	-37.36267	26.68762	20.44373	19.33594
1.207	-37.36267	-69.68994	10.37292	-4.33044	31.62231
1.2075	36.15417	-95.5719	-4.63257	1.10779	42.19666
1.208	56.49719	-117.32483	-9.76868	39.27612	42.19666
1.2085	59.41772	-124.97864	-15.60974	44.0094	42.19666
1.209	38.974	-105.6427	-0.40283	29.91028	42.19666
1.2095	18.12744	-78.65295	56.39648	-12.68921	42.19666
1.21	-33.33435	-45.62073	87.21313	-23.56567	42.19666
1.2105	-37.46338	-40.98816	64.35242	-9.76868	42.19666
1.211	-43.70728	-48.03772	25.68054	11.48071	42.19666
1.2115	-54.28162	-51.26038	2.81982	35.75134	42.19666
1.212	-35.95276	-35.44922	-3.8269	31.21948	42.19666
1.2125	-25.98267	-22.15576	-8.45947	11.48071	42.19666
1.213	-58.61206	-15.81116	3.7262	24.87488	42.19666
1.2135	-62.74109	-0.60425	19.83948	41.4917	42.19666
1.214	-19.83948	7.25098	16.3147	38.57117	42.19666
1.2145	6.54602	28.50037	13.29346	-6.94885	42.19666
1.215	28.39966	51.46179	16.91895	-64.75525	-11.78284
1.2155	52.46887	56.09436	15.00549	-99.19739	-43.50586
1.216	118.33191	47.7356	-6.64673	-97.08252	-31.82373
1.2165	182.58362	31.01807	-13.89771	-67.17224	-11.78284
1.217	224.67957	12.99133	-16.61682	-17.22107	6.54602
1.2175	224.27673	-5.23682	-19.03381	22.25647	12.18567
1.218	208.06274	-16.41541	-35.44922	79.2572	3.92761
1.2185	199.9054	-10.17151	-45.52002	106.9519	2.5177
1.219	192.55371	-9.86938	-52.26746	126.58997	-23.06213
1.2195	171.90857	3.42407	-18.22815	120.24536	-41.69312
1.22	131.02112	15.60974	41.59241	43.80798	-45.01648
1.2205	88.62305	11.38	68.68286	-5.63965	-28.39966
1.221	41.39099	-8.05664	44.61365	29.50745	-12.38708
1.2215	-13.09204	-20.84656	16.61682	58.10852	25.177
1.222	-83.68835	-34.14001	4.43115	87.71667	17.72461
1.2225	-131.72607	-39.17542	-1.10779	137.56714	-35.75134
1.223	-146.83228	-26.68762	-21.24939	162.54272	-71.40198
1.2235	-118.33191	-7.95593	-43.30444	147.33582	-91.14075
1.224	-9.16443	-15.40833	-54.98657	101.71509	-70.59631
1.2245	64.151	-12.89062	-7.25098	-33.73718	-13.99841
1.225	84.49402	-13.39417	20.44373	-168.4845	63.14392
1.2255	113.09509	-12.38708	4.93469	-150.9613	84.69543
1.226	153.57971	-13.797	-3.52478	-104.63562	103.22571
1.2265	159.82361	-34.94568	-21.3501	-90.33508	112.08801
1.227	144.51599	-20.1416	-27.89612	-115.10925	108.76465
1.2275	103.02429	-1.91345	-27.79541	-127.69775	48.13843
1.228	51.26038	21.85364	-38.974	-99.70093	-19.94019
1.2285	7.65381	27.89612	-37.26196	-62.33826	-72.81189
1.229	-26.28479	8.56018	-18.42957	-39.17542	-119.74182
1.2295	-65.86304	-14.90479	-5.43823	-51.5625	-133.43811
1.23	-113.59863	-18.32886	28.09753	-68.17932	-158.81653
1.2305	-156.50024	-23.46497	51.86462	-80.06287	-156.90308
1.231	-211.99036	-46.22498	45.01648	-71.60339	-97.18323
1.2315	-233.9447	-65.96375	32.7301	-56.90002	-46.02356
1.232	-221.05408	-87.71667	10.17151	-23.96851	-26.88904
1.2325	-196.27991	-89.83154	-6.3446	1.00708	-17.01965
1.233	-164.85901	-80.36499	-17.32178	-12.89062	-4.02832
1.2335	-135.95581	-63.84888	-37.36267	-34.74426	14.60266
1.234	-107.65686	-48.84338	-47.63489	-40.1825	25.88196
1.2345	-22.35718	-37.36267	-21.55151	-63.14392	38.06763
1.235	13.89771	-27.09045	-2.01416	-73.01331	68.88428
1.2355	20.64514	-17.22107	-6.74744	-65.96375	103.62854
1.236	28.50037	-20.44373	-12.5885	-51.36108	109.97314
1.2365	32.32727	-37.7655	-5.74036	-22.05505	91.34216
1.237	31.4209	-59.51843	15.81116	17.82532	53.87878
1.2375	28.09753	-75.63171	13.89771	81.37207	23.36426
1.238	33.13293	-74.62463	1.10779	115.61279	9.86938
1.2385	62.43896	-93.96057	-23.66638	115.10925	-1.00708
1.239	127.49634	-137.56714	-45.11719	116.922	-48.64197
1.2395	196.38062	-188.6261	-30.11169	84.69543	-79.76074
1.24	267.17834	-247.94312	41.08887	-31.72302	-93.25562
1.2405	321.66138	-264.0564	54.28162	-94.16199	-103.02429
1.241	337.57324	-231.93054	15.00549	-80.66711	-129.81262
1.2415	331.22864	-210.68115	-5.84106	-77.64587	-120.44678
1.242	301.31836	-169.39087	-6.3446	-80.86853	-98.59314
1.2425	252.17285	-84.09119	-11.38	-92.04712	-86.60889
1.243	190.23743	-31.92444	-29.60815	-81.17065	-76.43738
1.2435	150.15564	-0.20142	-39.57825	-48.54126	-66.87012
1.244	130.71899	45.92285	-54.48303	-2.81982	-65.05737
1.2445	120.84961	80.66711	-72.00623	24.77417	-47.63489
1.245	99.2981	118.13049	-97.28394	29.40674	-28.19824
1.2455	61.23047	208.86841	-89.93225	27.19116	-52.06604
1.246	9.76868	285.5072	-70.09277	32.52869	-90.83862
1.2465	-26.68762	315.11536	-36.15417	14.80408	-92.55066
1.247	-37.96692	296.98792	-14.40125	-12.5885	-78.14941
1.2475	-47.63489	253.07922	-14.70337	-8.7616	-71.20056
1.248	-50.45471	212.19177	-18.22815	45.2179	-96.37756
1.2485	-50.95825	189.53247	-23.56567	115.31067	-109.4696
1.249	-69.28711	171.80786	-35.75134	160.72998	-105.03845
1.2495	-73.01331	156.90308	-30.91736	145.12024	-108.36182
1.25	-46.5271	125.88501	-28.50037	123.56873	-100.80872
1.2505	-25.07629	90.5365	-29.50745	135.04944	-92.34924
1.251	-21.55151	81.06995	-19.63806	120.34607	-61.53259
1.2515	-34.14001	84.69543	4.33044	32.52869	-36.35559
1.252	-43.30444	87.71667	-2.71912	1.71204	-18.02673
1.2525	-58.41064	74.92676	-17.52319	10.77576	7.35168
1.253	-71.7041	30.51453	-19.23523	-13.69629	47.93701
1.2535	-67.07153	-22.86072	-40.1825	-41.99524	78.85437
1.254	-60.82764	-51.5625	-53.57666	-43.40515	72.10693
1.2545	-49.64905	-42.49878	-9.97009	-124.97864	57.70569
1.255	-38.67188	-18.02673	49.34692	-216.62292	53.17383
1.2555	-49.44763	-4.33044	13.09204	-194.46716	53.77808
1.256	-51.36108	-13.59558	-30.91736	-146.93298	74.12109
1.2565	-48.84338	3.22266	-53.47595	-131.72607	71.80481
1.257	-44.91577	22.76001	-46.62781	-132.33032	65.46021
1.2575	-5.23682	29.50745	-45.11719	-110.6781	55.08728
1.258	23.06213	31.92444	-57.50427	-89.73083	49.34692
1.2585	26.58691	25.98267	-42.90161	-66.36658	53.87878
1.259	23.8678	17.01965	-1.91345	-28.80249	50.95825
1.2595	25.177	44.51294	1.91345	2.11487	30.2124
1.26	28.80249	58.00781	7.85522	12.68921	3.7262
1.2605	30.2124	58.00781	0.50354	24.27063	-17.32178
1.261	43.00232	53.87878	13.39417	40.58533	-32.42798
1.2615	50.65613	22.25647	1.71204	91.54358	-32.7301
1.262	55.49011	-3.92761	-16.41541	140.8905	-29.30603
1.2625	28.09753	3.7262	13.89771	105.23987	-43.00232
1.263	-30.91736	35.44922	42.59949	40.38391	-45.82214
1.2635	-105.6427	68.68286	59.1156	-26.08337	-37.96692
1.264	-174.02344	71.20056	56.90002	-32.93152	-5.84106
